timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
29 29 59 0.3978109176224034 0.0021890823775966295
31 5 6 0.3950936561481019 0.004906343851898143
32 5 6 0.3950936561481019 0.004906343851898143
35 69 89 0.3897948889514703 0.010205111048529725
69 68 75 0.39682040748005915 0.003179592519940877
72 27 85 0.3984725845350774 0.0015274154649226324
73 27 90 0.3980058455146866 0.0019941544853134263
73 46 87 0.3927252581251279 0.007274741874872148
74 27 90 0.3980058455146866 0.0019941544853134263
75 27 90 0.3980058455146866 0.0019941544853134263
76 27 90 0.3980058455146866 0.0019941544853134263
77 27 90 0.3980058455146866 0.0019941544853134263
78 27 90 0.3980058455146866 0.0019941544853134263
79 27 90 0.3980058455146866 0.0019941544853134263
84 47 69 0.3949968455543458 0.005003154445654245
86 27 36 0.39955427207762123 4.4572792237879133E-4
87 90 94 0.39494990792455276 0.005050092075447266
92 88 95 0.39471923825747457 0.005280761742525453
104 1 87 0.3905050308498141 0.009494969150185939
112 26 29 0.39238982035678915 0.007610179643210868
114 5 7 0.3951673069526245 0.004832693047375547
115 5 7 0.3951673069526245 0.004832693047375547
130 3 11 0.39292007722166444 0.007079922778335579
134 59 60 0.3963580905196183 0.003641909480381733
134 60 81 0.3899420993139782 0.010057900686021803
141 21 39 0.39428989547643856 0.005710104523561466
142 21 39 0.39428989547643856 0.005710104523561466
149 24 98 0.38811275261512507 0.011887247384874955
150 9 17 0.395618161264057 0.004381838735943
151 9 17 0.395618161264057 0.004381838735943
154 20 98 0.39819633300887763 0.001803666991122388
154 39 73 0.39795045754171143 0.002049542458288589
156 9 98 0.3932120521773971 0.006787947822602947
157 9 98 0.3932120521773971 0.006787947822602947
159 15 25 0.39149925062017327 0.008500749379826755
167 11 16 0.3953787925899263 0.004621207410073713
169 54 73 0.3929690978446152 0.007030902155384822
174 43 95 0.39978902824385093 2.1097175614909203E-4
188 4 36 0.398913320081029 0.0010866799189710452
190 26 70 0.3976363643103569 0.0023636356896430954
191 26 70 0.3976363643103569 0.0023636356896430954
191 75 97 0.39852967058948574 0.0014703294105142817
192 75 97 0.39852967058948574 0.0014703294105142817
195 4 68 0.39608481077164803 0.00391518922835199
196 4 68 0.39608481077164803 0.00391518922835199
196 18 32 0.38959154247494693 0.010408457525053094
196 46 62 0.38729246860474126 0.012707531395258764
197 4 68 0.39608481077164803 0.00391518922835199
197 46 62 0.38729246860474126 0.012707531395258764
198 4 68 0.39608481077164803 0.00391518922835199
198 79 83 0.3910873830247099 0.00891261697529011
200 13 62 0.3963626543327211 0.003637345667278913
204 62 75 0.3981573911106502 0.0018426088893498394
206 62 98 0.39898244427678264 0.0010175557232173782
207 26 96 0.39646060436295955 0.0035393956370404767
208 26 96 0.39646060436295955 0.0035393956370404767
209 36 48 0.39523843653975854 0.00476156346024148
210 36 48 0.39523843653975854 0.00476156346024148
212 79 96 0.390299944198798 0.009700055801202034
214 26 76 0.3962887577191519 0.003711242280848126
221 40 44 0.3963355208075572 0.0036644791924428377
222 40 44 0.3963355208075572 0.0036644791924428377
223 80 99 0.3909151370115834 0.009084862988416598
226 39 62 0.392883875722178 0.007116124277822045
228 80 92 0.3944482779858605 0.005551722014139504
229 80 92 0.3944482779858605 0.005551722014139504
233 25 52 0.39207075943456615 0.00792924056543387
239 9 97 0.38969692492013713 0.010303075079862889
239 76 92 0.39708240504764597 0.0029175949523540523
242 1 38 0.39188544241577056 0.008114557584229465
249 44 52 0.39581673259068806 0.004183267409311964
250 44 76 0.39381494428803027 0.006185055711969756
252 38 53 0.3953507803409405 0.004649219659059511
258 8 67 0.39215925501761356 0.00784074498238646
260 80 83 0.3973222420494364 0.0026777579505636306
261 80 83 0.3973222420494364 0.0026777579505636306
262 80 83 0.3973222420494364 0.0026777579505636306
263 80 83 0.3973222420494364 0.0026777579505636306
264 80 83 0.3973222420494364 0.0026777579505636306
265 80 83 0.3973222420494364 0.0026777579505636306
266 80 83 0.3973222420494364 0.0026777579505636306
267 80 83 0.3973222420494364 0.0026777579505636306
268 80 83 0.3973222420494364 0.0026777579505636306
272 38 61 0.398002443835936 0.001997556164063996
276 8 61 0.3910569103648191 0.008943089635180923
276 52 71 0.39241279242339505 0.007587207576604971
277 1 8 0.39211168153883597 0.007888318461164057
277 8 51 0.39527671446592144 0.004723285534078581
278 8 51 0.39527671446592144 0.004723285534078581
279 8 51 0.39527671446592144 0.004723285534078581
