timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
51 7 92 0.3938647691474111 0.006135230852588935
52 4 95 0.39511344288001327 0.004886557119986756
52 33 96 0.3968539542097372 0.0031460457902628414
60 42 50 0.39494767760390986 0.005052322396090159
65 85 95 0.39298084514222104 0.007019154857778986
71 35 55 0.39313270196905137 0.006867298030948654
71 35 60 0.39103202127627174 0.008967978723728287
71 59 88 0.39484405282693935 0.005155947173060671
73 30 37 0.397997908513324 0.0020020914866760164
74 30 37 0.397997908513324 0.0020020914866760164
87 40 55 0.39596347694511774 0.0040365230548822795
99 10 19 0.3988219716060468 0.001178028393953201
106 72 82 0.3990697620532681 9.302379467319155E-4
114 30 66 0.3987954081313087 0.0012045918686913182
120 3 41 0.3983484757300648 0.0016515242699352006
125 27 75 0.396270773575704 0.003729226424296017
190 69 79 0.39769926302092434 0.0023007369790756793
201 9 44 0.388452570117112 0.011547429882888038
216 14 21 0.39941433356972145 5.856664302785752E-4
222 16 23 0.3910438189107325 0.008956181089267545
233 8 49 0.39770519839434354 0.0022948016056564824
233 19 100 0.39655184541561694 0.0034481545843830785
248 7 80 0.3889310737870315 0.01106892621296851
259 28 89 0.39016918769470416 0.009830812305295866
264 5 82 0.39684446643267024 0.0031555335673297824
284 17 45 0.3985823803804748 0.0014176196195252455
285 17 45 0.3985823803804748 0.0014176196195252455
287 36 38 0.3975715851209791 0.0024284148790209015
292 9 33 0.39026410074822127 0.009735899251778757
293 38 57 0.39417146177462775 0.005828538225372271
301 3 29 0.3928216433279133 0.0071783566720867165
309 42 86 0.3930278870056518 0.006972112994348245
350 3 56 0.3994535798785582 5.464201214418485E-4
387 32 71 0.3965343533397914 0.003465646660208599
422 30 49 0.3965986199773189 0.003401380022681144
430 20 73 0.39016768356380144 0.009832316436198585
430 38 73 0.39126303357332365 0.008736966426676374
431 38 73 0.39126303357332365 0.008736966426676374
433 94 95 0.3945855294115196 0.005414470588480436
434 9 62 0.39553696102433156 0.004463038975668465
436 65 94 0.3941096764862577 0.0058903235137423016
478 26 56 0.3924859252085231 0.007514074791476921
479 26 56 0.3924859252085231 0.007514074791476921
486 44 81 0.3997889746958811 2.1102530411892806E-4
487 44 81 0.3997889746958811 2.1102530411892806E-4
503 51 67 0.39949974589341436 5.002541065856625E-4
509 77 85 0.39188459714925894 0.008115402850741082
555 10 34 0.3995174838526727 4.825161473273054E-4
565 59 66 0.39348890162075034 0.00651109837924968
566 59 66 0.39348890162075034 0.00651109837924968
566 72 93 0.3981140333448145 0.0018859666551855336
567 72 93 0.3981140333448145 0.0018859666551855336
572 42 71 0.3920366194026428 0.007963380597357239
