timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
33 5 21 0.3991980782593178 8.01921740682221E-4
33 66 74 0.3985815732547881 0.0014184267452119204
38 21 56 0.38860975550260024 0.011390244497399782
45 14 24 0.3995961731266338 4.038268733662087E-4
45 73 96 0.3992859624180477 7.140375819523204E-4
46 84 94 0.39294764474501465 0.007052355254985376
47 60 67 0.39327806876659227 0.006721931233407752
54 83 95 0.39448397687996606 0.005516023120033964
56 65 77 0.39440098981781985 0.005599010182180175
57 65 77 0.39440098981781985 0.005599010182180175
71 9 77 0.3901495772111012 0.009850422788898805
71 30 61 0.39158279677688346 0.008417203223116565
71 61 62 0.3980344165176822 0.0019655834823178453
72 61 62 0.3980344165176822 0.0019655834823178453
74 9 59 0.39612610406771837 0.003873895932281657
74 22 33 0.39988833395887363 1.1166604112639034E-4
74 75 84 0.39657475592737523 0.003425244072624789
75 9 59 0.39612610406771837 0.003873895932281657
75 75 84 0.39657475592737523 0.003425244072624789
81 17 85 0.39136177018513574 0.008638229814864284
127 4 13 0.3910814089805477 0.008918591019452304
136 10 96 0.39356498310769744 0.006435016892302581
157 5 47 0.3944386339075838 0.005561366092416198
166 20 28 0.39687874378408283 0.0031212562159171897
170 40 90 0.39645735854411857 0.0035426414558814567
183 61 97 0.3956222556953988 0.00437774430460125
185 54 60 0.392969033613291 0.0070309663867090255
210 50 91 0.3943864063306779 0.0056135936693221256
233 63 88 0.39962723977500875 3.7276022499127537E-4
236 47 83 0.39900502543410354 9.949745658964781E-4
263 73 81 0.39226800620892316 0.007731993791076863
299 12 58 0.39442418476184776 0.00557581523815226
335 18 28 0.3909203874899133 0.00907961251008671
349 3 47 0.3950288113467014 0.004971188653298597
355 49 73 0.3899770763705891 0.01002292362941093
372 61 66 0.3919530408885305 0.00804695911146952
389 72 89 0.3940812706025308 0.005918729397469236
428 3 26 0.3885345494133672 0.011465450586632842
431 38 68 0.39788649557121175 0.002113504428788271
453 16 48 0.3995753802288546 4.2461977114544025E-4
487 46 48 0.39119923411029905 0.008800765889700968
488 26 78 0.39807191823449445 0.0019280817655055738
516 62 88 0.39517347268373443 0.004826527316265594
521 32 34 0.39673300546780166 0.003266994532198364
542 20 65 0.3906205655633496 0.009379434436650402
551 16 82 0.39498780397260624 0.005012196027393778
552 16 82 0.39498780397260624 0.005012196027393778
556 49 67 0.39481184326108537 0.005188156738914651
557 49 67 0.39481184326108537 0.005188156738914651
557 51 93 0.3972192613489433 0.0027807386510567134
559 15 96 0.3923009006347237 0.007699099365276296
568 42 68 0.39743798452666096 0.002562015473339063
575 3 10 0.39149269649938007 0.008507303500619956
583 25 60 0.39764078142924797 0.002359218570752053
604 28 56 0.39813207138401313 0.0018679286159868913
649 23 40 0.39119502377232485 0.008804976227675176
669 4 43 0.3990775695171953 9.224304828047147E-4
681 16 75 0.3899670124777818 0.010032987522218206
703 26 46 0.3919186471600261 0.00808135283997391
704 26 46 0.3919186471600261 0.00808135283997391
794 30 40 0.39956599567885653 4.340043211434885E-4
825 25 59 0.39253079933703816 0.007469200662961861
843 7 82 0.3958908628506229 0.004109137149377107
846 50 52 0.3962318721495528 0.0037681278504472226
865 50 77 0.39318591708599326 0.006814082914006758
866 50 77 0.39318591708599326 0.006814082914006758
870 60 88 0.3998382792988242 1.6172070117581594E-4
871 60 88 0.3998382792988242 1.6172070117581594E-4
895 9 80 0.3961770991333145 0.003822900866685519
896 9 80 0.3961770991333145 0.003822900866685519
896 62 89 0.3970844808020711 0.0029155191979289286
903 61 63 0.39044346338135744 0.009556536618642586
914 47 76 0.3914968504571519 0.008503149542848143
949 45 82 0.3943099666249659 0.005690033375034098
953 61 77 0.3959262740271945 0.004073725972805531
954 61 77 0.3959262740271945 0.004073725972805531
984 57 89 0.3972101355933196 0.0027898644066804423
1001 3 50 0.39760445719550724 0.0023955428044927785
1082 59 80 0.3904396282624607 0.00956037173753932
1093 46 50 0.38964397305251763 0.010356026947482389
1098 50 70 0.3998087644933032 1.9123550669680744E-4
1107 6 11 0.3978770111680019 0.0021229888319981294
1120 3 93 0.39705497713689725 0.0029450228631027753
1134 25 36 0.38955862549895715 0.010441374501042877
1149 9 25 0.39929527141971843 7.047285802815884E-4
1150 75 100 0.3914771478530463 0.008522852146953697
1157 34 91 0.39757879126292384 0.002421208737076186
1185 27 89 0.3974607898896482 0.0025392101103517972
1186 27 89 0.3974607898896482 0.0025392101103517972
1196 45 77 0.39990322314467225 9.677685532777369E-5
1212 13 66 0.39303184180663103 0.0069681581933689896
1213 13 66 0.39303184180663103 0.0069681581933689896
1213 63 65 0.39657473257413767 0.003425267425862355
1214 63 65 0.39657473257413767 0.003425267425862355
1223 65 83 0.38998570434007174 0.010014295659928285
1238 75 91 0.3949622133407033 0.005037786659296717
1257 26 41 0.3964704731372712 0.003529526862728838
1264 62 80 0.39949598730796976 5.040126920302646E-4
1291 39 47 0.3929014254947743 0.007098574505225719
1296 4 26 0.39577933408264493 0.004220665917355093
1297 4 26 0.39577933408264493 0.004220665917355093
1307 32 75 0.3890238262863262 0.01097617371367382
1317 40 55 0.39473680772819325 0.005263192271806771
1318 15 24 0.39757896476344706 0.0024210352365529597
1325 22 98 0.3931457485599118 0.0068542514400882215
