timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
26 8 68 0.39791235959816956 0.0020876404018304595
38 75 100 0.391088378212179 0.008911621787821011
39 75 100 0.391088378212179 0.008911621787821011
44 77 79 0.39263584032857496 0.0073641596714250634
45 31 78 0.38904762035904256 0.010952379640957466
46 31 78 0.38904762035904256 0.010952379640957466
50 14 27 0.3917628382438677 0.008237161756132316
52 10 24 0.3943992033885868 0.005600796611413217
53 10 24 0.3943992033885868 0.005600796611413217
58 30 74 0.3937852132538799 0.006214786746120138
61 27 28 0.39195027092713475 0.008049729072865275
63 55 76 0.38932484483827967 0.010675155161720351
64 51 90 0.3944431804826958 0.005556819517304246
64 55 76 0.38932484483827967 0.010675155161720351
65 51 90 0.3944431804826958 0.005556819517304246
65 62 78 0.39837898175179354 0.001621018248206485
66 26 62 0.39202865693052746 0.007971343069472558
66 62 78 0.39837898175179354 0.001621018248206485
73 71 96 0.38868680510915643 0.011313194890843592
78 38 67 0.39867782985960204 0.0013221701403979824
80 3 85 0.3952142315594633 0.004785768440536742
84 54 90 0.39389428418849143 0.006105715811508594
94 20 70 0.39305790035362437 0.006942099646375655
107 43 95 0.3995158467451565 4.8415325484352234E-4
132 25 56 0.3922248419798199 0.00777515802018014
132 47 56 0.394048648842849 0.005951351157151008
133 25 56 0.3922248419798199 0.00777515802018014
133 47 56 0.394048648842849 0.005951351157151008
138 14 47 0.3907878532314146 0.00921214676858545
139 14 47 0.3907878532314146 0.00921214676858545
140 9 36 0.3941805068761705 0.005819493123829511
156 66 68 0.3957702073946532 0.004229792605346838
160 8 68 0.39055000107724536 0.009449998922754665
160 66 84 0.3965845595198383 0.0034154404801617355
169 21 72 0.394288199171572 0.0057118008284280375
177 46 82 0.3979244275795729 0.0020755724204271075
177 67 82 0.39614518582457275 0.003854814175427268
177 82 100 0.39407103170382113 0.005928968296178894
178 67 82 0.39614518582457275 0.003854814175427268
196 18 55 0.39357146931116804 0.006428530688831979
198 13 89 0.395762861518607 0.00423713848139301
200 24 28 0.3893963678657904 0.010603632134209617
201 70 89 0.39602107225984323 0.00397892774015679
206 37 80 0.3886443153188583 0.011355684681141731
207 37 80 0.3886443153188583 0.011355684681141731
210 31 80 0.3942379243361837 0.005762075663816313
211 31 80 0.3942379243361837 0.005762075663816313
212 1 53 0.392762659718044 0.007237340281955995
212 31 80 0.3942379243361837 0.005762075663816313
213 31 80 0.3942379243361837 0.005762075663816313
214 31 80 0.3942379243361837 0.005762075663816313
216 23 30 0.3980067474997793 0.001993252500220699
221 65 85 0.3971804353848225 0.0028195646151775167
224 17 80 0.3961413797186302 0.0038586202813697956
224 58 81 0.39347632155655105 0.006523678443448977
225 58 81 0.39347632155655105 0.006523678443448977
226 58 81 0.39347632155655105 0.006523678443448977
227 7 19 0.39390975067441714 0.006090249325582886
227 38 81 0.3944853563588636 0.0055146436411364075
228 19 59 0.39803674350861606 0.001963256491383958
231 7 59 0.3951031239434664 0.004896876056533606
231 19 59 0.39422548916837014 0.0057745108316298865
232 78 80 0.39331593539356524 0.006684064606434781
236 17 19 0.3934146856959112 0.0065853143040888185
236 63 70 0.3936341110105744 0.006365888989425639
237 59 99 0.3983142861440808 0.001685713855919202
244 28 38 0.3903355231874318 0.009664476812568212
244 63 85 0.3903810829124602 0.009618917087539813
252 38 48 0.3977246874051171 0.0022753125948828945
255 22 34 0.39813893187012855 0.0018610681298714682
257 52 74 0.39146721889366637 0.008532781106333653
259 22 52 0.399304058563421 6.959414365790284E-4
260 31 53 0.3916006630638874 0.008399336936112611
261 14 99 0.39647495729427434 0.0035250427057256783
264 14 53 0.39302512278073015 0.0069748772192698705
269 57 92 0.39150863040815154 0.008491369591848485
276 4 22 0.3957254827811528 0.004274517218847196
279 31 57 0.3970003491796147 0.0029996508203853356
283 31 35 0.3971695184809467 0.002830481519053296
289 35 72 0.3988373010514947 0.0011626989485053474
291 10 85 0.39534344082302225 0.00465655917697777
291 43 60 0.39788221547279623 0.002117784527203792
299 29 47 0.39775461442100635 0.002245385578993675
303 43 51 0.3919944097058278 0.008005590294172249
307 5 97 0.3992891305592141 7.108694407859106E-4
308 5 97 0.3992891305592141 7.108694407859106E-4
310 38 97 0.39028363665402893 0.00971636334597109
314 50 83 0.39354563146314797 0.006454368536852051
315 90 96 0.3976470016834832 0.002352998316516808
316 90 96 0.3976470016834832 0.002352998316516808
317 56 88 0.3953256333082516 0.004674366691748422
319 23 87 0.3921211711913231 0.007878828808676908
319 68 96 0.3920843410500826 0.007915658949917415
326 88 90 0.3974126276105652 0.00258737238943485
328 29 49 0.3978152218824127 0.002184778117587327
335 79 88 0.3949112597143268 0.005088740285673243
348 44 81 0.3928895999987329 0.007110400001267114
348 45 78 0.3991117871056105 8.882128943895062E-4
349 45 78 0.3991117871056105 8.882128943895062E-4
350 45 78 0.3991117871056105 8.882128943895062E-4
351 46 95 0.3994132522001764 5.867477998235948E-4
352 5 46 0.3933460092253283 0.006653990774671714
352 78 79 0.3982551718636715 0.0017448281363285356
353 59 79 0.3995119981685522 4.8800183144781517E-4
355 37 45 0.39342235682278065 0.006577643177219372
358 49 90 0.39297808023325315 0.007021919766746876
358 98 100 0.3918086819754401 0.008191318024559913
360 3 79 0.39382509187578896 0.006174908124211065
360 5 32 0.39444096313372845 0.005559036866271572
360 5 53 0.39416848933775095 0.005831510662249073
361 5 53 0.39416848933775095 0.005831510662249073
362 10 45 0.3988369401052637 0.0011630598947363069
364 8 11 0.39708958918467163 0.0029104108153283903
365 37 38 0.3952950379479607 0.0047049620520392965
366 4 67 0.39312703312951797 0.006872966870482056
366 8 50 0.39882411340534873 0.0011758865946512875
368 7 63 0.3918982116624065 0.008101788337593507
371 10 67 0.39453679963609667 0.005463200363903353
372 10 67 0.39453679963609667 0.005463200363903353
375 10 11 0.39855438936002874 0.0014456106399712843
376 10 11 0.39855438936002874 0.0014456106399712843
379 17 44 0.3986601033243628 0.00133989667563722
382 10 11 0.39238700208751853 0.0076129979124814895
383 10 11 0.39238700208751853 0.0076129979124814895
388 1 50 0.3991987273493288 8.012726506712031E-4
388 8 31 0.3942148305694767 0.005785169430523318
388 8 58 0.39510877366353747 0.004891226336462551
389 31 58 0.39458375813079094 0.005416241869209082
402 50 62 0.3961160675307995 0.003883932469200546
403 50 62 0.3961160675307995 0.003883932469200546
404 50 62 0.3961160675307995 0.003883932469200546
408 44 99 0.3925054312095683 0.007494568790431699
417 10 49 0.39944970022794046 5.502997720595593E-4
421 31 75 0.39506069718686543 0.004939302813134594
421 50 80 0.39519013535581915 0.004809864644180872
421 75 86 0.39483304524528745 0.005166954754712572
422 50 80 0.39519013535581915 0.004809864644180872
422 75 86 0.39483304524528745 0.005166954754712572
425 7 87 0.3908463409242366 0.009153659075763432
429 16 62 0.3936960751745726 0.006303924825427409
430 16 62 0.3936960751745726 0.006303924825427409
431 32 51 0.3914951273977822 0.008504872602217828
431 49 72 0.39784577928331794 0.002154220716682087
434 2 92 0.3997145660790272 2.854339209727996E-4
434 16 19 0.39152878312291767 0.008471216877082355
434 42 58 0.3998496276112394 1.5037238876064452E-4
435 2 92 0.3997145660790272 2.854339209727996E-4
435 42 58 0.3998496276112394 1.5037238876064452E-4
436 42 58 0.3998496276112394 1.5037238876064452E-4
437 16 55 0.39628319406765267 0.0037168059323473557
437 42 58 0.3998496276112394 1.5037238876064452E-4
438 42 58 0.3998496276112394 1.5037238876064452E-4
439 19 62 0.39047820578829223 0.00952179421170779
439 42 58 0.3998496276112394 1.5037238876064452E-4
440 42 58 0.3998496276112394 1.5037238876064452E-4
441 42 58 0.3998496276112394 1.5037238876064452E-4
442 42 58 0.3998496276112394 1.5037238876064452E-4
443 42 58 0.3998496276112394 1.5037238876064452E-4
444 42 58 0.3998496276112394 1.5037238876064452E-4
445 42 58 0.3998496276112394 1.5037238876064452E-4
446 42 58 0.3998496276112394 1.5037238876064452E-4
446 51 86 0.399521171984112 4.7882801588799984E-4
447 42 58 0.3998496276112394 1.5037238876064452E-4
448 42 58 0.3998496276112394 1.5037238876064452E-4
449 42 58 0.3998496276112394 1.5037238876064452E-4
450 42 58 0.3998496276112394 1.5037238876064452E-4
451 42 58 0.3998496276112394 1.5037238876064452E-4
452 42 58 0.3998496276112394 1.5037238876064452E-4
