timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
32 49 59 0.3955077281482694 0.004492271851730623
53 29 75 0.392318950533961 0.007681049466039036
53 54 95 0.39063419400904914 0.009365805990950882
54 54 95 0.39063419400904914 0.009365805990950882
56 56 57 0.39890552016830516 0.0010944798316948612
58 53 98 0.3905429827626028 0.009457017237397225
63 4 56 0.3959925067778874 0.004007493222112635
64 34 77 0.39218127662156593 0.00781872337843409
69 10 69 0.3898320984603064 0.010167901539693602
83 3 85 0.39438332090049083 0.005616679099509192
102 47 84 0.3926712447570013 0.007328755242998697
104 11 14 0.39125904942301726 0.008740950576982764
123 27 97 0.3973886745268783 0.002611325473121706
163 54 78 0.39298968285867475 0.007010317141325273
163 63 79 0.39486277880589093 0.005137221194109087
192 29 91 0.3981789237387823 0.0018210762612177467
196 41 98 0.3893666681044193 0.010633331895580744
197 46 98 0.3940325887684003 0.005967411231599717
216 82 86 0.3915483592064868 0.008451640793513238
272 4 54 0.3908393641583313 0.009160635841668707
273 4 54 0.3908393641583313 0.009160635841668707
309 51 77 0.3900170638666002 0.009982936133399845
316 11 71 0.38914245060921365 0.01085754939078637
340 32 88 0.3894626034629199 0.010537396537080135
355 16 37 0.3967104260743568 0.003289573925643219
376 2 85 0.3918141512360592 0.008185848763940795
393 5 86 0.39125524383422167 0.008744756165778356
394 5 86 0.39125524383422167 0.008744756165778356
396 19 82 0.3928267932583234 0.0071732067416765966
396 29 46 0.399806118901489 1.9388109851103952E-4
397 83 86 0.39921824958325774 7.817504167422773E-4
398 83 86 0.39921824958325774 7.817504167422773E-4
408 2 60 0.3903505242225132 0.009649475777486816
411 21 60 0.39305460258307584 0.006945397416924182
420 89 95 0.3973840697034419 0.0026159302965581
428 38 84 0.39784362475260676 0.0021563752473932607
430 76 79 0.3956843465253037 0.004315653474696313
434 26 48 0.39067972616677094 0.009320273833229087
437 48 66 0.3936035607803458 0.006396439219654215
438 48 66 0.3936035607803458 0.006396439219654215
466 3 37 0.3933406427626238 0.006659357237376207
466 64 100 0.39434484283060006 0.00565515716939996
484 15 32 0.39451880480595103 0.005481195194048993
489 28 82 0.3920815794732881 0.007918420526711933
503 6 52 0.39363883426415647 0.006361165735843555
577 22 41 0.39291858205800545 0.007081417941994572
600 10 41 0.39911541218306545 8.845878169345678E-4
601 10 41 0.39911541218306545 8.845878169345678E-4
604 8 96 0.3905643290094718 0.009435670990528222
615 49 82 0.39274951754766435 0.0072504824523356715
616 49 82 0.39274951754766435 0.0072504824523356715
621 69 82 0.3996296050254288 3.7039497457119763E-4
622 69 82 0.3996296050254288 3.7039497457119763E-4
636 84 98 0.39960813649541777 3.9186350458225716E-4
637 6 79 0.39945483662977394 5.451633702260872E-4
638 34 91 0.39120905714578036 0.008790942854219663
640 3 53 0.39764418544460856 0.0023558145553914667
641 24 65 0.38957985054691563 0.010420149453084393
650 26 93 0.3951487831487503 0.004851216851249729
651 26 93 0.3951487831487503 0.004851216851249729
652 26 93 0.39746747872224775 0.0025325212777522754
653 6 28 0.39104041118074684 0.008959588819253184
654 6 28 0.39104041118074684 0.008959588819253184
661 66 99 0.39766520091149354 0.0023347990885064784
662 66 99 0.39766520091149354 0.0023347990885064784
664 24 43 0.3980892571095627 0.0019107428904373003
673 2 21 0.3938595865932091 0.0061404134067909455
677 4 8 0.3987954818469545 0.0012045181530455085
692 22 71 0.39633705927641716 0.0036629407235828637
694 80 87 0.3912657137721676 0.0087342862278324
706 9 38 0.3929909621362833 0.007009037863716705
706 26 63 0.39757591559905564 0.002424084400944382
707 9 38 0.3929909621362833 0.007009037863716705
707 26 63 0.39757591559905564 0.002424084400944382
776 41 72 0.3934590788411217 0.006540921158878332
801 33 100 0.39385911592406003 0.00614088407593999
803 49 79 0.3996184982620065 3.8150173799350595E-4
805 37 49 0.3904152930799452 0.009584706920054809
808 6 52 0.39314933360700083 0.006850666392999194
809 72 91 0.3952736392139986 0.004726360786001416
820 34 42 0.39322758810099956 0.006772411899000463
821 78 91 0.3930477680519306 0.006952231948069432
833 12 91 0.39501588465029613 0.004984115349703888
839 28 65 0.39277228019686583 0.007227719803134192
850 93 97 0.3986403103049533 0.0013596896950467396
852 22 70 0.3936221660806831 0.0063778339193169
875 25 83 0.3869527258794367 0.013047274120563335
879 7 10 0.39266797571848094 0.007332024281519078
880 7 10 0.39266797571848094 0.007332024281519078
883 18 74 0.39156949334563024 0.008430506654369785
884 18 74 0.39156949334563024 0.008430506654369785
888 10 87 0.3983506424058794 0.001649357594120604
904 8 94 0.39354677819075756 0.00645322180924246
914 16 52 0.39624752794316886 0.0037524720568311576
914 55 91 0.39660363484170547 0.0033963651582945564
921 27 67 0.3969817086008146 0.0030182913991854132
926 5 13 0.398561670666334 0.0014383293336659997
927 52 82 0.390235697744421 0.009764302255579005
944 36 96 0.3955298743289838 0.004470125671016234
961 47 72 0.3996494382218197 3.5056177818032497E-4
979 4 33 0.39789841370463985 0.0021015862953601694
1000 4 67 0.3968907136011331 0.0031092863988669284
1014 8 50 0.3941708828873984 0.005829117112601645
1037 29 88 0.3954966454557616 0.004503354544238447
1043 39 95 0.39897330759875654 0.0010266924012434786
1072 70 96 0.39896774606733504 0.0010322539326649838
1085 18 99 0.391421554619062 0.008578445380938049
1087 90 94 0.3981439846556831 0.001856015344316897
1088 15 46 0.3987464313620196 0.001253568637980429
1095 53 59 0.39734293223608885 0.0026570677639111695
1110 75 96 0.39764939993027015 0.002350600069729869
1120 19 71 0.3890109731526932 0.010989026847306849
1121 19 71 0.3890109731526932 0.010989026847306849
1125 13 61 0.3936721009941805 0.006327899005819537
1148 21 84 0.39798431625527736 0.0020156837447226628
1148 29 35 0.3920691415171694 0.00793085848283065
1150 63 79 0.3881324065920614 0.011867593407938637
1164 47 48 0.39423749666490027 0.005762503335099756
1165 47 48 0.39423749666490027 0.005762503335099756
1167 31 48 0.3947330375578508 0.005266962442149248
1174 15 51 0.39507432055289404 0.0049256794471059795
1197 34 53 0.39882089937830567 0.0011791006216943511
1206 26 59 0.3930244485329531 0.006975551467046925
1218 32 95 0.3961192814758146 0.0038807185241854225
1253 30 84 0.39142918112170844 0.008570818878291586
1255 88 96 0.3969063898365905 0.0030936101634095325
1283 42 67 0.39726161663071397 0.002738383369286057
1284 42 67 0.39726161663071397 0.002738383369286057
1292 62 95 0.39755900779716963 0.0024409922028303943
1293 41 65 0.3904187561732699 0.009581243826730146
1294 41 65 0.3904187561732699 0.009581243826730146
1298 26 67 0.3912776570649284 0.008722342935071625
1299 26 67 0.3912776570649284 0.008722342935071625
1304 5 25 0.3979378741619336 0.00206212583806642
1308 13 82 0.3944424940396549 0.005557505960345099
1308 40 67 0.39901675894915084 9.832410508491818E-4
1320 42 91 0.3954326650587991 0.004567334941200929
1326 45 88 0.390773873794471 0.00922612620552904
