pedestrianId simTime endTime-PID1 startX-PID1 startY-PID1 endX-PID1 endY-PID1 targetId-PID2
1 0.0 0.4 1.201 7.401 1.2145558420292666 7.36400591848588 1
2 0.0 0.4 1.6030000000000002 7.401 1.615136254665253 7.369446820633787 1
3 0.0 0.4 2.005 7.401 2.020457510674859 7.360830523801609 1
4 0.0 0.4 2.407 7.401 2.4215588834220907 7.363581384919051 1
5 0.0 0.4 2.809 7.401 2.8236160902719165 7.363832834668312 1
6 0.0 0.4 3.2110000000000003 7.401 3.2351936717572762 7.3632276611902485 1
7 0.0 0.4 3.613 7.401 3.6987750366367864 7.374695751049825 1
8 0.0 0.4 1.201 7.803 1.2010401681072664 7.803476640936456 1
9 0.0 0.4 1.6030000000000002 7.803 1.6032185000484929 7.803451638103167 1
10 0.0 0.4 2.005 7.803 2.0051578935880547 7.80339410852339 1
11 0.0 0.4 2.407 7.803 2.4072734791167467 7.803590686265202 1
12 0.0 0.4 2.809 7.803 2.810051563482941 7.804537800191197 1
13 0.0 0.4 3.2110000000000003 7.803 3.225719416223567 7.804278947924838 1
14 0.0 0.4 3.613 7.803 3.8014839496686226 7.8737302697880285 1
15 0.0 0.4 1.201 8.205 1.216329697580525 8.273002644589415 1
16 0.0 0.4 1.6030000000000002 8.205 1.6170087482482511 8.26576865019902 1
17 0.0 0.4 2.005 8.205 2.02058239217525 8.272868181733736 1
18 0.0 0.4 2.407 8.205 2.422457602353821 8.268129007440244 1
19 0.0 0.4 2.809 8.205 2.842736320044051 8.274639798233064 1
20 0.0 0.4 3.2110000000000003 8.205 3.333968689277781 8.266636551604842 1
1 0.4 0.8 1.2145558420292666 7.36400591848588 1.234202013069853 7.309388396345484 1
2 0.4 0.8 1.615136254665253 7.369446820633787 1.6322866047501159 7.3262156629671855 1
3 0.4 0.8 2.020457510674859 7.360830523801609 2.040982723519358 7.309456224371527 1
4 0.4 0.8 2.4215588834220907 7.363581384919051 2.446030846856562 7.315664897886401 1
5 0.4 0.8 2.8236160902719165 7.363832834668312 2.872148609890726 7.322052834875618 1
6 0.4 0.8 3.2351936717572762 7.3632276611902485 3.358155136196133 7.306777521889074 1
7 0.4 0.8 3.6987750366367864 7.374695751049825 3.8956098528005296 7.382871471871926 1
8 0.4 0.8 1.2010401681072664 7.803476640936456 1.2033759968125592 7.808466858055963 1
9 0.4 0.8 1.6032185000484929 7.803451638103167 1.6072509155643542 7.809784201134194 1
10 0.4 0.8 2.0051578935880547 7.80339410852339 2.0089016652136125 7.809394297949385 1
11 0.4 0.8 2.4072734791167467 7.803590686265202 2.4138208029389117 7.810348757074894 1
12 0.4 0.8 2.810051563482941 7.804537800191197 2.8592405379920747 7.823772672956036 1
13 0.4 0.8 3.225719416223567 7.804278947924838 3.4060156542095497 7.824258835731621 1
14 0.4 0.8 3.8014839496686226 7.8737302697880285 4.242645114011395 7.94228883693945 1
15 0.4 0.8 1.216329697580525 8.273002644589415 1.2451524401315144 8.351120940997388 1
16 0.4 0.8 1.6170087482482511 8.26576865019902 1.6460980038921693 8.331346412818514 1
17 0.4 0.8 2.02058239217525 8.272868181733736 2.0662496825731376 8.34672757500316 1
18 0.4 0.8 2.422457602353821 8.268129007440244 2.5265368726668815 8.34090338776022 1
