pedestrianId simTime endTime-PID1 startX-PID1 startY-PID1 endX-PID1 endY-PID1 targetId-PID2
1 0.0 0.4 1.201 7.401 1.2184183370617923 7.352799930452679 1
2 0.0 0.4 1.6030000000000002 7.401 1.619058734812752 7.359371290013348 1
3 0.0 0.4 2.005 7.401 2.014032675334496 7.378075656475454 1
4 0.0 0.4 2.407 7.401 2.4189597214414356 7.370759246995262 1
5 0.0 0.4 2.809 7.401 2.819492225026208 7.375119644665837 1
6 0.0 0.4 3.2110000000000003 7.401 3.2518147097053585 7.364772082120497 1
7 0.0 0.4 3.613 7.401 3.789166178896994 7.342331578064908 1
8 0.0 0.4 1.201 7.803 1.201045519549801 7.802690142017949 1
9 0.0 0.4 1.6030000000000002 7.803 1.603034606749709 7.802750458456351 1
10 0.0 0.4 2.005 7.803 2.005040697351974 7.802705945259392 1
11 0.0 0.4 2.407 7.803 2.4070368650348652 7.80273621902944 1
12 0.0 0.4 2.809 7.803 2.8092127730073755 7.802599602622145 1
13 0.0 0.4 3.2110000000000003 7.803 3.230706790516928 7.8022684466039856 1
14 0.0 0.4 3.613 7.803 3.7874403737500884 7.7976050603942015 1
15 0.0 0.4 1.201 8.205 1.2009978765333325 8.205037933515618 1
16 0.0 0.4 1.6030000000000002 8.205 1.603068222023822 8.205423235582137 1
17 0.0 0.4 2.005 8.205 2.005020675253793 8.205674358241286 1
18 0.0 0.4 2.407 8.205 2.4070130469248716 8.205814829462295 1
19 0.0 0.4 2.809 8.205 2.809383386930289 8.206057298966662 1
20 0.0 0.4 3.2110000000000003 8.205 3.236752718539993 8.207622113521845 1
21 0.0 0.4 3.613 8.205 3.8294319227335483 8.220398503411642 1
22 0.0 0.4 1.201 8.607 1.2011555672452146 8.609153029087281 1
23 0.0 0.4 1.6030000000000002 8.607 1.6033856012156005 8.609261575749183 1
24 0.0 0.4 2.005 8.607 2.019733679432989 8.66014091037916 1
25 0.0 0.4 2.407 8.607 2.4184382487809373 8.651674206320287 1
26 0.0 0.4 2.809 8.607 2.821280408748619 8.652038316897867 1
27 0.0 0.4 3.2110000000000003 8.607 3.2450042222446593 8.661188939835498 1
28 0.0 0.4 3.613 8.607 3.7317393279460576 8.667777987258669 1
29 0.0 0.4 1.201 9.009 1.2246447140408345 9.052173844397586 1
30 0.0 0.4 1.6030000000000002 9.009 1.737829638801659 9.093355721911196 1
1 0.4 0.8 1.2184183370617923 7.352799930452679 1.2428843638404954 7.291038193239586 1
2 0.4 0.8 1.619058734812752 7.359371290013348 1.6404747185195963 7.296145734284339 1
3 0.4 0.8 2.014032675334496 7.378075656475454 2.028164284760231 7.339658180090751 1
4 0.4 0.8 2.4189597214414356 7.370759246995262 2.4461024862975043 7.32305970180156 1
5 0.4 0.8 2.819492225026208 7.375119644665837 2.913579535597152 7.334095777063977 1
6 0.4 0.8 3.2518147097053585 7.364772082120497 3.523409944897999 7.304190763987321 1
7 0.4 0.8 3.789166178896994 7.342331578064908 4.1946179855086125 7.273639374682831 1
8 0.4 0.8 1.201045519549801 7.802690142017949 1.202729339079173 7.794796881983885 1
9 0.4 0.8 1.603034606749709 7.802750458456351 1.6043632985860343 7.79628425368835 1
10 0.4 0.8 2.005040697351974 7.802705945259392 2.006520998437896 7.79730737532467 1
11 0.4 0.8 2.4070368650348652 7.80273621902944 2.412596837475375 7.798165526982483 1
12 0.4 0.8 2.8092127730073755 7.802599602622145 2.8724603795507386 7.7982655242357275 1
13 0.4 0.8 3.230706790516928 7.8022684466039856 3.472078787515873 7.792943939403102 1
14 0.4 0.8 3.7874403737500884 7.7976050603942015 4.161693755198061 7.792198426946672 1
15 0.4 0.8 1.2009978765333325 8.205037933515618 1.200982457483065 8.20545418186374 1
16 0.4 0.8 1.603068222023822 8.205423235582137 1.6049796210925213 8.210480159305765 1
17 0.4 0.8 2.005020675253793 8.205674358241286 2.0067678932957174 8.215628473757034 1
18 0.4 0.8 2.4070130469248716 8.205814829462295 2.4170424800227255 8.219172546020232 1
19 0.4 0.8 2.809383386930289 8.206057298966662 2.897933072359332 8.222906065420315 1
20 0.4 0.8 3.236752718539993 8.207622113521845 3.496323452790905 8.24592055526234 1
21 0.4 0.8 3.8294319227335483 8.220398503411642 4.305451589304234 8.28990544886196 1
22 0.4 0.8 1.2011555672452146 8.609153029087281 1.2030226975469822 8.62689374341694 1
23 0.4 0.8 1.6033856012156005 8.609261575749183 1.6147625037523043 8.63659624938558 1
24 0.4 0.8 2.019733679432989 8.66014091037916 2.044621193051525 8.695709851556533 1
25 0.4 0.8 2.4184382487809373 8.651674206320287 2.4479444903796277 8.714115759130605 1
26 0.4 0.8 2.821280408748619 8.652038316897867 2.8977627403811357 8.71099775275352 1
27 0.4 0.8 3.2450042222446593 8.661188939835498 3.4355393724528636 8.754954986362616 1
28 0.4 0.8 3.7317393279460576 8.667777987258669 4.006575243456062 8.76468915426218 1
29 0.4 0.8 1.2246447140408345 9.052173844397586 1.4183093182389213 9.13770825803747 1
30 0.4 0.8 1.737829638801659 9.093355721911196 2.067148190474708 9.216037767642739 1
1 0.8 1.2000000000000002 1.2428843638404954 7.291038193239586 1.2655042159270986 7.261001951346882 1
2 0.8 1.2000000000000002 1.6404747185195963 7.296145734284339 1.662954744081441 7.250127191946168 1
3 0.8 1.2000000000000002 2.028164284760231 7.339658180090751 2.0680811381830373 7.311203521835702 1
4 0.8 1.2000000000000002 2.4461024862975043 7.32305970180156 2.582259815145075 7.288329130602644 1
5 0.8 1.2000000000000002 2.913579535597152 7.334095777063977 3.157367458592998 7.2869384229633045 1
6 0.8 1.2000000000000002 3.523409944897999 7.304190763987321 3.946671989697096 7.26700696244837 1
7 0.8 1.2000000000000002 4.1946179855086125 7.273639374682831 4.70744493788797 7.276656218473559 1
8 0.8 1.2000000000000002 1.202729339079173 7.794796881983885 1.2067595980618104 7.777785605266158 1
9 0.8 1.2000000000000002 1.6043632985860343 7.79628425368835 1.611061489442781 7.778339472854767 1
10 0.8 1.2000000000000002 2.006520998437896 7.79730737532467 2.0319829976863533 7.790516666690953 1
11 0.8 1.2000000000000002 2.412596837475375 7.798165526982483 2.5461998652741173 7.787157371778082 1
12 0.8 1.2000000000000002 2.8724603795507386 7.7982655242357275 3.1879911418050346 7.787972411133519 1
13 0.8 1.2000000000000002 3.472078787515873 7.792943939403102 3.887817831747258 7.797895657987848 1
14 0.8 1.2000000000000002 4.161693755198061 7.792198426946672 4.622180646976763 7.844172661517395 1
15 0.8 1.2000000000000002 1.200982457483065 8.20545418186374 1.2019767919408764 8.210383307549655 1
16 0.8 1.2000000000000002 1.6049796210925213 8.210480159305765 1.6106194252530213 8.217621366894024 1
17 0.8 1.2000000000000002 2.0067678932957174 8.215628473757034 2.0437409352236653 8.227758904353088 1
18 0.8 1.2000000000000002 2.4170424800227255 8.219172546020232 2.6094989176461865 8.247544073469827 1
19 0.8 1.2000000000000002 2.897933072359332 8.222906065420315 3.2620278767516773 8.271171672179136 1
20 0.8 1.2000000000000002 3.496323452790905 8.24592055526234 3.9092659172426294 8.313745427548985 1
21 0.8 1.2000000000000002 4.305451589304234 8.28990544886196 4.900245271271328 8.36601139532945 1
22 0.8 1.2000000000000002 1.2030226975469822 8.62689374341694 1.2230459339298816 8.697734442438922 1
23 0.8 1.2000000000000002 1.6147625037523043 8.63659624938558 1.6394202602823675 8.667672613841575 1
24 0.8 1.2000000000000002 2.044621193051525 8.695709851556533 2.0860484478450143 8.724158551032982 1
25 0.8 1.2000000000000002 2.4479444903796277 8.714115759130605 2.5733299191326844 8.753743952113396 1
26 0.8 1.2000000000000002 2.8977627403811357 8.71099775275352 3.1443344595770486 8.790442162886478 1
27 0.8 1.2000000000000002 3.4355393724528636 8.754954986362616 3.7880032829470056 8.855199901655222 1
28 0.8 1.2000000000000002 4.006575243456062 8.76468915426218 4.370170798866355 8.791844754041472 1
29 0.8 1.2000000000000002 1.4183093182389213 9.13770825803747 1.7462342873032635 9.213855693955587 1
30 0.8 1.2000000000000002 2.067148190474708 9.216037767642739 2.4987601564204653 9.298960001998559 1
1 1.2000000000000002 1.6 1.2655042159270986 7.261001951346882 1.2943229564754066 7.246688954722263 1
2 1.2000000000000002 1.6 1.662954744081441 7.250127191946168 1.7261157427130613 7.2220021969191315 1
3 1.2000000000000002 1.6 2.0680811381830373 7.311203521835702 2.2239634616206283 7.278428535644551 1
4 1.2000000000000002 1.6 2.582259815145075 7.288329130602644 2.8627634975629284 7.249296398336581 1
5 1.2000000000000002 1.6 3.157367458592998 7.2869384229633045 3.4641419613277646 7.25762276151929 1
6 1.2000000000000002 1.6 3.946671989697096 7.26700696244837 4.435570100557143 7.268846021628415 1
